timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
1334521,5.383,1.93,0.155,0.21,0.051,0.004,0.558,0.022
1335521,2.976,1.87,0.166,0.191,0.052,0.005,0.55,0.036
1336521,3.005,1.79,0.16,0.179,0.063,0.005,0.55,0.043
1337521,2.592,1.94,0.159,0.21,0.06,0.001,0.541,0.029
1338521,3.1634,2.14,0.156,0.207,0.05,0.002,0.559,0.026
1339521,4.134,1.97,0.172,0.196,0.056,0.001,0.532,0.043
1340521,5.7606,2.08,0.14,0.214,0.056,0.005,0.553,0.032
1341521,0.2212,2.03,0.173,0.185,0.061,0.005,0.544,0.032
1342521,3.543,2.02,0.172,0.195,0.05,0.002,0.561,0.02
1343521,2.3924,1.9,0.141,0.212,0.059,0.001,0.558,0.029
1344521,5.9032,2.03,0.152,0.214,0.074,0.0,0.535,0.025
1345521,1.408,1.95,0.145,0.211,0.069,0.001,0.538,0.036
1346521,4.444,1.76,0.16,0.198,0.072,0.001,0.54,0.029
1347521,3.829,1.88,0.151,0.206,0.055,0.003,0.557,0.028
1348521,2.943,2.0,0.162,0.196,0.052,0.001,0.553,0.036
1349521,5.0852,2.08,0.135,0.224,0.079,0.006,0.524,0.032
1350521,4.095,1.86,0.151,0.194,0.054,0.001,0.572,0.028
1351521,3.963,1.89,0.168,0.187,0.058,0.003,0.552,0.032
1352521,3.057,2.02,0.153,0.215,0.062,0.002,0.543,0.025
1353521,2.965,2.14,0.15,0.199,0.051,0.002,0.566,0.032
1354521,3.071,2.03,0.158,0.199,0.048,0.0,0.568,0.027
1355521,3.4384,1.84,0.154,0.191,0.069,0.001,0.554,0.031
1356521,2.5646,2.12,0.148,0.218,0.073,0.0,0.53,0.031
1357521,3.0904,2.15,0.152,0.218,0.063,0.002,0.534,0.031
1358521,4.0144,2.04,0.161,0.196,0.066,0.001,0.548,0.028
1359521,2.666,1.92,0.148,0.195,0.088,0.0,0.532,0.037
1360521,1.4444,2.09,0.144,0.209,0.091,0.0,0.52,0.036
1361521,2.3194,2.15,0.139,0.207,0.096,0.0,0.524,0.034
1362521,3.336,1.95,0.153,0.187,0.095,0.0,0.529,0.036
1363521,2.2194,2.25,0.138,0.205,0.098,0.0,0.509,0.05
1364521,3.423,2.26,0.133,0.224,0.116,0.001,0.483,0.043
1365521,4.1876,2.07,0.131,0.221,0.104,0.0,0.496,0.048
1366521,2.386,1.99,0.138,0.204,0.1,0.001,0.501,0.056
1367521,3.4232,1.98,0.149,0.201,0.116,0.001,0.484,0.049
1368521,3.5022,1.98,0.151,0.184,0.107,0.002,0.513,0.043
1369521,4.308,2.14,0.151,0.211,0.132,0.001,0.459,0.046
1370521,3.0008,2.15,0.154,0.205,0.122,0.001,0.467,0.051
1371521,2.795,2.02,0.136,0.217,0.143,0.001,0.442,0.061
1372521,2.11,2.07,0.139,0.213,0.143,0.001,0.455,0.049
1373521,5.1182,2.18,0.14,0.202,0.138,0.001,0.457,0.062
1374521,3.014,2.01,0.155,0.191,0.135,0.0,0.455,0.064
1375521,4.6086,2.07,0.154,0.189,0.154,0.001,0.435,0.067
1376521,4.886,2.22,0.142,0.199,0.165,0.001,0.429,0.064
1377521,2.7058,2.13,0.157,0.197,0.142,0.0,0.452,0.052
1378521,5.5004,2.14,0.153,0.202,0.13,0.0,0.455,0.06
1379521,5.42,2.0,0.148,0.21,0.153,0.0,0.417,0.072
1380521,3.97,1.99,0.155,0.185,0.167,0.001,0.423,0.069
