timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
1001417,3.405,1.75,0.163,0.097,0.0,0.0,0.681,0.059
1002417,2.864,1.87,0.157,0.102,0.0,0.0,0.69,0.051
1003417,1.392,1.89,0.157,0.1,0.0,0.002,0.69,0.051
1004417,1.226,1.84,0.181,0.088,0.001,0.0,0.689,0.041
1005417,5.672,1.9,0.147,0.111,0.0,0.0,0.687,0.055
1006417,5.676,1.76,0.148,0.106,0.0,0.0,0.694,0.052
1007417,1.759,1.72,0.172,0.09,0.0,0.001,0.688,0.049
1008417,2.979,1.91,0.145,0.11,0.0,0.001,0.695,0.049
1009417,1.015,1.78,0.166,0.095,0.0,0.001,0.674,0.064
1010417,3.378,1.73,0.172,0.091,0.0,0.001,0.68,0.056
1011417,1.564,1.81,0.176,0.094,0.0,0.0,0.682,0.048
1012417,3.712,1.89,0.14,0.114,0.0,0.001,0.694,0.051
1013417,3.514,1.95,0.136,0.116,0.0,0.0,0.714,0.034
1014417,5.567,2.0,0.133,0.118,0.001,0.002,0.691,0.055
1015417,3.239,1.86,0.138,0.113,0.0,0.0,0.701,0.048
1016417,3.443,1.82,0.152,0.105,0.0,0.001,0.695,0.047
1017417,1.187,1.77,0.14,0.114,0.0,0.0,0.698,0.048
1018417,0.795,1.8,0.155,0.104,0.0,0.001,0.699,0.041
1019417,5.559,1.79,0.148,0.109,0.0,0.0,0.694,0.049
1020417,2.847,1.79,0.141,0.116,0.0,0.0,0.696,0.047
1021417,4.387,1.84,0.137,0.116,0.0,0.0,0.697,0.05
1022417,4.563,1.92,0.137,0.11,0.0,0.002,0.696,0.055
1023417,1.684,1.92,0.163,0.102,0.0,0.0,0.694,0.041
1024417,3.966,1.91,0.161,0.105,0.0,0.0,0.686,0.048
1025417,3.733,1.82,0.182,0.088,0.0,0.0,0.672,0.058
1026417,2.737,1.71,0.174,0.091,0.0,0.0,0.687,0.048
1027417,4.262,1.81,0.188,0.081,0.0,0.002,0.683,0.046
1028417,2.719,1.92,0.17,0.095,0.0,0.0,0.679,0.056
1029417,2.656,1.72,0.15,0.106,0.0,0.001,0.684,0.059
1030417,1.964,1.83,0.168,0.099,0.0,0.001,0.671,0.061
1031417,4.196,1.72,0.178,0.089,0.0,0.0,0.672,0.061
1032417,3.287,1.84,0.178,0.088,0.0,0.002,0.68,0.052
1033417,2.472,1.77,0.162,0.102,0.0,0.0,0.68,0.056
1034417,3.286,1.74,0.161,0.099,0.0,0.0,0.678,0.062
1035417,2.783,1.72,0.161,0.094,0.0,0.0,0.685,0.06
1036417,4.698,1.76,0.157,0.1,0.0,0.001,0.693,0.049
1037417,3.125,1.83,0.145,0.105,0.0,0.001,0.692,0.057
1038417,-0.219,2.03,0.129,0.116,0.0,0.001,0.702,0.052
1039417,2.615,1.86,0.172,0.093,0.0,0.003,0.69,0.042
1040417,4.004,1.77,0.171,0.098,0.0,0.0,0.68,0.051
1041417,3.535,1.86,0.173,0.092,0.0,0.001,0.689,0.045
1042417,4.869,1.83,0.144,0.106,0.0,0.0,0.689,0.061
1043417,4.267,1.75,0.172,0.096,0.0,0.0,0.693,0.039
1044417,4.309,1.97,0.15,0.108,0.0,0.0,0.704,0.038
1045417,2.461,1.83,0.164,0.095,0.0,0.002,0.708,0.031
1046417,4.64,1.9,0.164,0.101,0.0,0.0,0.705,0.03
1047417,3.696,1.81,0.131,0.115,0.0,0.001,0.695,0.058
1048417,2.285,1.79,0.134,0.114,0.0,0.003,0.7,0.049
1049417,2.399,1.78,0.158,0.093,0.0,0.002,0.694,0.053
1050417,3.049,1.87,0.155,0.096,0.0,0.002,0.689,0.058
1051417,0.95,1.82,0.158,0.098,0.0,0.004,0.696,0.044
1052417,1.01,1.77,0.176,0.092,0.0,0.0,0.683,0.049
1053417,4.6392,1.86,0.14,0.107,0.0,0.003,0.712,0.038
1054417,6.183,1.94,0.153,0.097,0.0,0.003,0.698,0.049
1055417,3.831,1.79,0.156,0.101,0.0,0.0,0.7,0.043
1056417,4.093,1.91,0.135,0.114,0.0,0.002,0.697,0.052
1057417,2.526,1.84,0.139,0.112,0.0,0.003,0.708,0.038
1058417,3.399,1.84,0.149,0.106,0.0,0.002,0.691,0.052
1059417,4.026,1.79,0.155,0.102,0.001,0.001,0.702,0.039
1060417,2.838,1.8,0.164,0.099,0.0,0.0,0.689,0.048
1061417,2.37,1.88,0.139,0.105,0.0,0.005,0.692,0.059
1062417,4.379,1.78,0.15,0.1,0.0,0.005,0.69,0.055
1063417,3.706,1.95,0.14,0.109,0.0,0.002,0.691,0.058
1064417,0.343,1.86,0.148,0.099,0.0,0.003,0.693,0.057
1065417,2.827,1.75,0.142,0.101,0.0,0.005,0.687,0.065
1066417,3.246,1.78,0.134,0.107,0.0,0.002,0.706,0.051
1067417,2.875,2.03,0.126,0.115,0.0,0.001,0.697,0.061
1068417,1.812,1.85,0.14,0.1,0.0,0.005,0.684,0.071
1069417,4.317,1.96,0.131,0.105,0.001,0.008,0.688,0.067
