timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
1567521,-5.148,2.33,0.126,0.003,0.759,0.1,0.006,0.006
1568521,-0.2744,2.28,0.134,0.005,0.749,0.103,0.005,0.004
1569521,-1.6782,2.13,0.142,0.009,0.735,0.101,0.007,0.006
1570521,0.1536,2.13,0.124,0.003,0.747,0.112,0.009,0.005
1571521,-0.828,2.16,0.124,0.004,0.754,0.108,0.002,0.008
1572521,0.4656,2.33,0.124,0.001,0.756,0.11,0.005,0.004
1573521,2.7056,2.27,0.122,0.0,0.751,0.112,0.009,0.006
1574521,-2.1104,2.2,0.14,0.001,0.756,0.094,0.005,0.004
1575521,-0.2728,2.07,0.138,0.003,0.749,0.098,0.007,0.005
1576521,1.8456,2.13,0.144,0.002,0.739,0.102,0.004,0.009
1577521,1.752,2.09,0.148,0.003,0.739,0.096,0.005,0.009
1578521,-0.352,2.05,0.133,0.001,0.75,0.104,0.004,0.008
1579521,1.26,2.1,0.155,0.002,0.735,0.098,0.003,0.007
1580521,-0.9496,2.21,0.151,0.003,0.731,0.096,0.007,0.012
1581521,2.0616,2.34,0.114,0.01,0.73,0.114,0.007,0.025
1582521,-0.3184,2.15,0.137,0.003,0.729,0.107,0.01,0.014
1583521,0.2612,2.02,0.147,0.008,0.721,0.097,0.007,0.02
1584521,0.232,2.05,0.143,0.006,0.722,0.104,0.009,0.016
1585521,1.6856,2.1,0.156,0.011,0.72,0.096,0.007,0.01
1586521,-1.56,2.16,0.142,0.005,0.717,0.109,0.008,0.019
1587521,0.872,2.11,0.137,0.005,0.715,0.118,0.014,0.011
1588521,2.852,2.11,0.139,0.008,0.715,0.113,0.006,0.019
1589521,1.596,2.15,0.154,0.004,0.725,0.096,0.007,0.014
1590521,-0.02,2.19,0.139,0.001,0.737,0.11,0.005,0.008
1591521,-0.1944,2.02,0.124,0.006,0.736,0.115,0.006,0.013
1592521,0.34,2.07,0.128,0.005,0.728,0.116,0.011,0.012
1593521,-2.2092,2.24,0.144,0.005,0.726,0.102,0.01,0.013
1594521,-0.1744,2.13,0.135,0.004,0.736,0.103,0.012,0.01
1595521,-2.1348,2.29,0.135,0.005,0.724,0.115,0.01,0.011
1596521,1.812,2.15,0.14,0.005,0.728,0.108,0.009,0.01
1597521,1.176,2.05,0.139,0.005,0.728,0.114,0.003,0.011
1598521,1.4128,2.15,0.126,0.005,0.735,0.117,0.005,0.012
1599521,-1.584,2.17,0.134,0.003,0.73,0.112,0.007,0.014
1600521,2.664,2.27,0.145,0.007,0.733,0.1,0.002,0.013
1601521,1.6744,2.27,0.137,0.007,0.726,0.115,0.004,0.011
1602521,-0.9264,2.25,0.132,0.004,0.742,0.112,0.004,0.006
1603521,-0.2504,2.19,0.164,0.001,0.729,0.092,0.006,0.008
1604521,-0.248,2.14,0.144,0.006,0.737,0.101,0.001,0.011
1605521,-4.1204,2.17,0.132,0.006,0.736,0.109,0.005,0.012
1606521,-2.164,2.28,0.138,0.005,0.733,0.105,0.005,0.014
1607521,-1.4864,2.24,0.153,0.006,0.73,0.096,0.005,0.01
1608521,0.78,2.02,0.153,0.005,0.733,0.098,0.003,0.008
1609521,-0.92,2.26,0.127,0.007,0.733,0.108,0.01,0.015
1610521,0.6576,2.11,0.15,0.004,0.733,0.101,0.003,0.009
1611521,1.152,2.1,0.149,0.007,0.724,0.104,0.008,0.008
1612521,-1.9512,2.3,0.133,0.01,0.726,0.108,0.007,0.016
1613521,-1.7304,2.21,0.139,0.01,0.738,0.101,0.003,0.009
1614521,0.844,2.23,0.14,0.005,0.738,0.099,0.006,0.012
1615521,-0.9984,2.15,0.147,0.009,0.729,0.095,0.008,0.012
1616521,0.208,2.15,0.139,0.005,0.735,0.11,0.009,0.002
1617521,0.0208,2.07,0.118,0.006,0.741,0.116,0.007,0.012
1618521,1.0,2.34,0.134,0.007,0.731,0.109,0.009,0.01
1619521,1.464,2.22,0.125,0.007,0.732,0.115,0.006,0.015
1620521,0.656,2.24,0.128,0.006,0.747,0.101,0.006,0.012
1621521,1.7932,2.25,0.131,0.005,0.745,0.105,0.007,0.007
1622521,0.8776,2.09,0.14,0.005,0.733,0.104,0.007,0.011
1623521,-0.9632,2.16,0.145,0.007,0.731,0.094,0.015,0.008
1624521,0.828,2.26,0.137,0.003,0.754,0.096,0.006,0.004
1625521,0.176,2.16,0.147,0.005,0.739,0.093,0.008,0.008
1626521,1.3336,2.09,0.147,0.006,0.729,0.106,0.004,0.008
1627521,-0.3264,2.17,0.142,0.002,0.744,0.101,0.004,0.007
1628521,0.232,2.3,0.132,0.005,0.742,0.107,0.004,0.01
1629521,-1.812,2.18,0.126,0.002,0.748,0.105,0.006,0.013
1630521,-1.468,2.16,0.14,0.003,0.744,0.104,0.002,0.007
1631521,1.412,2.08,0.146,0.004,0.74,0.101,0.004,0.005
1632521,-0.952,2.08,0.13,0.002,0.74,0.115,0.003,0.01
1633521,-0.4312,2.12,0.138,0.002,0.747,0.106,0.003,0.004
1634521,-1.4744,2.33,0.131,0.005,0.747,0.11,0.002,0.005
1635521,1.4926,2.3,0.14,0.007,0.741,0.104,0.003,0.005
1636521,-1.1912,2.06,0.138,0.004,0.749,0.099,0.002,0.008
1637521,6.044,2.15,0.136,0.002,0.748,0.105,0.005,0.004
1638521,-2.7064,2.29,0.136,0.001,0.75,0.102,0.003,0.008
1639521,-0.4824,2.19,0.128,0.002,0.745,0.111,0.004,0.01
1640521,1.756,2.27,0.125,0.006,0.743,0.112,0.006,0.008
1641521,-0.3056,2.22,0.146,0.001,0.74,0.099,0.005,0.009
1642521,0.1888,2.1,0.129,0.002,0.741,0.116,0.003,0.009
1643521,-0.5064,2.29,0.127,0.003,0.75,0.104,0.003,0.013
1644521,1.1328,2.08,0.139,0.006,0.73,0.103,0.011,0.011
1645521,0.4648,2.33,0.14,0.007,0.729,0.108,0.003,0.013
1646521,0.0256,2.14,0.115,0.007,0.741,0.12,0.005,0.012
1647521,0.612,2.17,0.117,0.007,0.746,0.115,0.005,0.01
1648521,1.5432,2.21,0.147,0.005,0.729,0.097,0.008,0.014
1649521,-1.9384,2.16,0.136,0.007,0.734,0.103,0.006,0.014
1650521,-0.644,1.97,0.151,0.003,0.726,0.098,0.008,0.014
1651521,-1.0056,2.07,0.134,0.008,0.726,0.109,0.005,0.018
1652521,0.1376,2.23,0.138,0.008,0.731,0.104,0.004,0.015
1653521,-0.5184,2.04,0.141,0.008,0.727,0.094,0.003,0.027
1654521,0.964,2.1,0.137,0.004,0.736,0.1,0.005,0.018
1655521,-0.9864,2.15,0.149,0.007,0.733,0.092,0.002,0.017
1656521,1.7016,2.13,0.129,0.004,0.736,0.108,0.007,0.016
1657521,-1.192,2.26,0.135,0.017,0.725,0.101,0.006,0.016
1658521,-1.3816,2.18,0.124,0.017,0.726,0.113,0.007,0.013
